district,region,year,month,month_name,temp_mean_c,temp_max_c,temp_min_c,heatwave_days,rainfall_mm,rainy_days,wind_speed_kmh,cloud_cover_oktas,cloud_movement_dir
Pune,West MH,2018,7,Jul,27.0,31.5,21.5,0.0,195.8,16.3,28.8,8.0,SW
Pune,West MH,2018,8,Aug,27.5,32.0,22.0,0.0,171.4,14.3,27.2,8.0,SW
Pune,West MH,2018,9,Sep,28.0,32.5,22.5,0.0,97.9,8.2,22.4,6.7,SW-SE
Pune,West MH,2018,10,Oct,25.5,30.0,20.0,0.0,21.4,1.8,17.6,3.4,SE
Pune,West MH,2018,11,Nov,22.5,27.0,17.0,0.0,4.9,0.4,16.0,1.7,NE
Pune,West MH,2018,12,Dec,21.0,25.5,13.5,0.0,3.1,0.3,16.8,1.2,NE
Pune,West MH,2019,1,Jan,20.6,25.1,13.1,0.0,3.0,0.2,17.6,1.1,NE
Pune,West MH,2019,2,Feb,22.6,27.1,15.1,0.0,4.8,0.4,18.4,1.2,NE
Pune,West MH,2019,3,Mar,27.6,32.1,22.1,1.2,7.3,0.6,19.2,1.3,NE-W
Pune,West MH,2019,4,Apr,31.6,37.6,26.1,4.8,10.9,0.9,20.8,1.6,W
Pune,West MH,2019,5,May,33.6,39.6,28.1,8.4,13.3,1.1,22.4,1.9,SW
Pune,West MH,2019,6,Jun,29.6,34.1,24.1,0.6,108.8,9.1,25.6,7.6,SW
Pune,West MH,2019,7,Jul,27.1,31.6,21.6,0.0,193.5,16.1,28.8,8.0,SW
Pune,West MH,2019,8,Aug,27.6,32.1,22.1,0.0,169.3,14.1,27.2,8.0,SW
Pune,West MH,2019,9,Sep,28.1,32.6,22.6,0.0,96.7,8.1,22.4,6.7,SW-SE
Pune,West MH,2019,10,Oct,25.6,30.1,20.1,0.0,21.2,1.8,17.6,3.4,SE
Pune,West MH,2019,11,Nov,22.6,27.1,17.1,0.0,4.8,0.4,16.0,1.7,NE
Pune,West MH,2019,12,Dec,21.1,25.6,13.6,0.0,3.0,0.2,16.8,1.2,NE
Pune,West MH,2020,1,Jan,20.6,25.1,13.1,0.1,3.0,0.2,17.6,1.1,NE
Pune,West MH,2020,2,Feb,22.6,27.1,15.1,0.1,4.8,0.4,18.4,1.2,NE
Pune,West MH,2020,3,Mar,27.6,32.1,22.1,1.3,7.2,0.6,19.2,1.3,NE-W
Pune,West MH,2020,4,Apr,31.6,37.6,26.1,4.9,10.8,0.9,20.8,1.6,W
Pune,West MH,2020,5,May,33.6,39.6,28.1,8.5,13.1,1.1,22.4,1.9,SW
Pune,West MH,2020,6,Jun,29.6,34.1,24.1,0.7,107.5,9.0,25.6,7.6,SW
Pune,West MH,2020,7,Jul,27.1,31.6,21.6,0.1,191.1,15.9,28.8,8.0,SW
Pune,West MH,2020,8,Aug,27.6,32.1,22.1,0.1,167.2,13.9,27.2,8.0,SW
Pune,West MH,2020,9,Sep,28.1,32.6,22.6,0.1,95.6,8.0,22.4,6.7,SW-SE
Pune,West MH,2020,10,Oct,25.6,30.1,20.1,0.1,20.9,1.7,17.6,3.4,SE
Pune,West MH,2020,11,Nov,22.6,27.1,17.1,0.1,4.8,0.4,16.0,1.7,NE
Pune,West MH,2020,12,Dec,21.1,25.6,13.6,0.1,3.0,0.2,16.8,1.2,NE
Pune,West MH,2021,1,Jan,20.7,25.2,13.2,0.1,2.9,0.2,17.6,1.1,NE
Pune,West MH,2021,2,Feb,22.7,27.2,15.2,0.1,4.7,0.4,18.4,1.2,NE
Pune,West MH,2021,3,Mar,27.7,32.2,22.2,1.3,7.1,0.6,19.2,1.3,NE-W
Pune,West MH,2021,4,Apr,31.7,37.7,26.2,4.9,10.6,0.9,20.8,1.6,W
Pune,West MH,2021,5,May,33.7,39.7,28.2,8.5,13.0,1.1,22.4,1.9,SW
Pune,West MH,2021,6,Jun,29.7,34.2,24.2,0.7,106.2,8.8,25.6,7.6,SW
Pune,West MH,2021,7,Jul,27.2,31.7,21.7,0.1,188.8,15.7,28.8,8.0,SW
Pune,West MH,2021,8,Aug,27.7,32.2,22.2,0.1,165.2,13.8,27.2,8.0,SW
Pune,West MH,2021,9,Sep,28.2,32.7,22.7,0.1,94.4,7.9,22.4,6.7,SW-SE
Pune,West MH,2021,10,Oct,25.7,30.2,20.2,0.1,20.6,1.7,17.6,3.4,SE
Pune,West MH,2021,11,Nov,22.7,27.2,17.2,0.1,4.7,0.4,16.0,1.7,NE
Pune,West MH,2021,12,Dec,21.2,25.7,13.7,0.1,2.9,0.2,16.8,1.2,NE
Pune,West MH,2022,1,Jan,20.7,25.2,13.2,0.1,2.9,0.2,17.6,1.1,NE
Pune,West MH,2022,2,Feb,22.7,27.2,15.2,0.1,4.7,0.4,18.4,1.2,NE
Pune,West MH,2022,3,Mar,27.7,32.2,22.2,1.3,7.0,0.6,19.2,1.3,NE-W
Pune,West MH,2022,4,Apr,31.7,37.7,26.2,4.9,10.5,0.9,20.8,1.6,W
Pune,West MH,2022,5,May,33.7,39.7,28.2,8.5,12.8,1.1,22.4,1.9,SW
Pune,West MH,2022,6,Jun,29.7,34.2,24.2,0.7,104.9,8.7,25.6,7.6,SW
Pune,West MH,2022,7,Jul,27.2,31.7,21.7,0.1,186.4,15.5,28.8,8.0,SW
Pune,West MH,2022,8,Aug,27.7,32.2,22.2,0.1,163.1,13.6,27.2,8.0,SW
Pune,West MH,2022,9,Sep,28.2,32.7,22.7,0.1,93.2,7.8,22.4,6.7,SW-SE
Pune,West MH,2022,10,Oct,25.7,30.2,20.2,0.1,20.4,1.7,17.6,3.4,SE
Pune,West MH,2022,11,Nov,22.7,27.2,17.2,0.1,4.7,0.4,16.0,1.7,NE
Pune,West MH,2022,12,Dec,21.2,25.7,13.7,0.1,2.9,0.2,16.8,1.2,NE
Pune,West MH,2023,1,Jan,20.8,25.3,13.3,0.1,2.9,0.2,17.6,1.1,NE
Pune,West MH,2023,2,Feb,22.8,27.3,15.3,0.1,4.6,0.4,18.4,1.2,NE
Pune,West MH,2023,3,Mar,27.8,32.3,22.3,1.3,6.9,0.6,19.2,1.3,NE-W
Pune,West MH,2023,4,Apr,31.8,37.8,26.3,5.0,10.4,0.9,20.8,1.6,W
Pune,West MH,2023,5,May,33.8,39.8,28.3,8.6,12.7,1.1,22.4,1.9,SW
Pune,West MH,2023,6,Jun,29.8,34.3,24.3,0.8,103.6,8.6,25.6,7.6,SW
Pune,West MH,2023,7,Jul,27.3,31.8,21.8,0.1,184.1,15.3,28.8,8.0,SW
Pune,West MH,2023,8,Aug,27.8,32.3,22.3,0.1,161.1,13.4,27.2,8.0,SW
Pune,West MH,2023,9,Sep,28.3,32.8,22.8,0.1,92.0,7.7,22.4,6.7,SW-SE
Pune,West MH,2023,10,Oct,25.8,30.3,20.3,0.1,20.1,1.7,17.6,3.4,SE
Pune,West MH,2023,11,Nov,22.8,27.3,17.3,0.1,4.6,0.4,16.0,1.7,NE
Pune,West MH,2023,12,Dec,21.3,25.8,13.8,0.1,2.9,0.2,16.8,1.2,NE
Satara,West MH,2018,1,Jan,19.0,23.5,11.5,0.0,3.4,0.3,15.4,1.1,NE
Satara,West MH,2018,2,Feb,21.0,25.5,13.5,0.0,5.4,0.5,16.1,1.3,NE
Satara,West MH,2018,3,Mar,26.0,30.5,20.5,1.0,8.1,0.7,16.8,1.5,NE-W
Satara,West MH,2018,4,Apr,30.0,36.0,24.5,4.0,12.1,1.0,18.2,1.7,W
Satara,West MH,2018,5,May,32.0,38.0,26.5,7.0,14.8,1.2,19.6,2.1,SW
Satara,West MH,2018,6,Jun,28.0,32.5,22.5,0.5,121.5,10.1,22.4,8.0,SW
Satara,West MH,2018,7,Jul,25.5,30.0,20.0,0.0,216.0,18.0,25.2,8.0,SW
Satara,West MH,2018,8,Aug,26.0,30.5,20.5,0.0,189.0,15.8,23.8,8.0,SW
Satara,West MH,2018,9,Sep,26.5,31.0,21.0,0.0,108.0,9.0,19.6,7.4,SW-SE
Satara,West MH,2018,10,Oct,24.0,28.5,18.5,0.0,23.6,2.0,15.4,3.7,SE
Satara,West MH,2018,11,Nov,21.0,25.5,15.5,0.0,5.4,0.5,14.0,1.8,NE
Satara,West MH,2018,12,Dec,19.5,24.0,12.0,0.0,3.4,0.3,14.7,1.3,NE
Satara,West MH,2019,1,Jan,19.1,23.6,11.6,0.0,3.3,0.3,15.4,1.1,NE
Satara,West MH,2019,2,Feb,21.1,25.6,13.6,0.0,5.3,0.4,16.1,1.3,NE
Satara,West MH,2019,3,Mar,26.1,30.6,20.6,1.0,8.0,0.7,16.8,1.5,NE-W
Satara,West MH,2019,4,Apr,30.1,36.1,24.6,4.0,12.0,1.0,18.2,1.7,W
Satara,West MH,2019,5,May,32.1,38.1,26.6,7.0,14.7,1.2,19.6,2.1,SW
Satara,West MH,2019,6,Jun,28.1,32.6,22.6,0.5,120.0,10.0,22.4,8.0,SW
Satara,West MH,2019,7,Jul,25.6,30.1,20.1,0.0,213.4,17.8,25.2,8.0,SW
Satara,West MH,2019,8,Aug,26.1,30.6,20.6,0.0,186.7,15.6,23.8,8.0,SW
Satara,West MH,2019,9,Sep,26.6,31.1,21.1,0.0,106.7,8.9,19.6,7.4,SW-SE
Satara,West MH,2019,10,Oct,24.1,28.6,18.6,0.0,23.3,1.9,15.4,3.7,SE
Satara,West MH,2019,11,Nov,21.1,25.6,15.6,0.0,5.3,0.4,14.0,1.8,NE
Satara,West MH,2019,12,Dec,19.6,24.1,12.1,0.0,3.3,0.3,14.7,1.3,NE
Satara,West MH,2020,1,Jan,19.1,23.6,11.6,0.1,3.3,0.3,15.4,1.1,NE
Satara,West MH,2020,2,Feb,21.1,25.6,13.6,0.1,5.3,0.4,16.1,1.3,NE
Satara,West MH,2020,3,Mar,26.1,30.6,20.6,1.1,7.9,0.7,16.8,1.5,NE-W
Satara,West MH,2020,4,Apr,30.1,36.1,24.6,4.1,11.9,1.0,18.2,1.7,W
Satara,West MH,2020,5,May,32.1,38.1,26.6,7.1,14.5,1.2,19.6,2.1,SW
Satara,West MH,2020,6,Jun,28.1,32.6,22.6,0.6,118.6,9.9,22.4,8.0,SW
Satara,West MH,2020,7,Jul,25.6,30.1,20.1,0.1,210.8,17.6,25.2,8.0,SW
Satara,West MH,2020,8,Aug,26.1,30.6,20.6,0.1,184.5,15.4,23.8,8.0,SW
Satara,West MH,2020,9,Sep,26.6,31.1,21.1,0.1,105.4,8.8,19.6,7.4,SW-SE
Satara,West MH,2020,10,Oct,24.1,28.6,18.6,0.1,23.1,1.9,15.4,3.7,SE
Satara,West MH,2020,11,Nov,21.1,25.6,15.6,0.1,5.3,0.4,14.0,1.8,NE
Satara,West MH,2020,12,Dec,19.6,24.1,12.1,0.1,3.3,0.3,14.7,1.3,NE
Satara,West MH,2021,1,Jan,19.2,23.7,11.7,0.1,3.3,0.3,15.4,1.1,NE
Satara,West MH,2021,2,Feb,21.2,25.7,13.7,0.1,5.2,0.4,16.1,1.3,NE
Satara,West MH,2021,3,Mar,26.2,30.7,20.7,1.1,7.8,0.7,16.8,1.5,NE-W
Satara,West MH,2021,4,Apr,30.2,36.2,24.7,4.1,11.7,1.0,18.2,1.7,W
Satara,West MH,2021,5,May,32.2,38.2,26.7,7.1,14.3,1.2,19.6,2.1,SW
Satara,West MH,2021,6,Jun,28.2,32.7,22.7,0.6,117.1,9.8,22.4,8.0,SW
Satara,West MH,2021,7,Jul,25.7,30.2,20.2,0.1,208.2,17.3,25.2,8.0,SW
Satara,West MH,2021,8,Aug,26.2,30.7,20.7,0.1,182.2,15.2,23.8,8.0,SW
Satara,West MH,2021,9,Sep,26.7,31.2,21.2,0.1,104.1,8.7,19.6,7.4,SW-SE
Satara,West MH,2021,10,Oct,24.2,28.7,18.7,0.1,22.8,1.9,15.4,3.7,SE
Satara,West MH,2021,11,Nov,21.2,25.7,15.7,0.1,5.2,0.4,14.0,1.8,NE
Satara,West MH,2021,12,Dec,19.7,24.2,12.2,0.1,3.3,0.3,14.7,1.3,NE
Satara,West MH,2022,1,Jan,19.2,23.7,11.7,0.1,3.2,0.3,15.4,1.1,NE
Satara,West MH,2022,2,Feb,21.2,25.7,13.7,0.1,5.1,0.4,16.1,1.3,NE
Satara,West MH,2022,3,Mar,26.2,30.7,20.7,1.1,7.7,0.6,16.8,1.5,NE-W
Satara,West MH,2022,4,Apr,30.2,36.2,24.7,4.1,11.6,1.0,18.2,1.7,W
Satara,West MH,2022,5,May,32.2,38.2,26.7,7.1,14.1,1.2,19.6,2.1,SW
Satara,West MH,2022,6,Jun,28.2,32.7,22.7,0.6,115.7,9.6,22.4,8.0,SW
Satara,West MH,2022,7,Jul,25.7,30.2,20.2,0.1,205.6,17.1,25.2,8.0,SW
Satara,West MH,2022,8,Aug,26.2,30.7,20.7,0.1,179.9,15.0,23.8,8.0,SW
Satara,West MH,2022,9,Sep,26.7,31.2,21.2,0.1,102.8,8.6,19.6,7.4,SW-SE
Satara,West MH,2022,10,Oct,24.2,28.7,18.7,0.1,22.5,1.9,15.4,3.7,SE
Satara,West MH,2022,11,Nov,21.2,25.7,15.7,0.1,5.1,0.4,14.0,1.8,NE
Satara,West MH,2022,12,Dec,19.7,24.2,12.2,0.1,3.2,0.3,14.7,1.3,NE
Satara,West MH,2023,1,Jan,19.3,23.8,11.8,0.1,3.2,0.3,15.4,1.1,NE
Satara,West MH,2023,2,Feb,21.3,25.8,13.8,0.1,5.1,0.4,16.1,1.3,NE
Satara,West MH,2023,3,Mar,26.3,30.8,20.8,1.1,7.6,0.6,16.8,1.5,NE-W
Satara,West MH,2023,4,Apr,30.3,36.3,24.8,4.2,11.4,1.0,18.2,1.7,W
Satara,West MH,2023,5,May,32.3,38.3,26.8,7.2,14.0,1.2,19.6,2.1,SW
Satara,West MH,2023,6,Jun,28.3,32.8,22.8,0.7,114.2,9.5,22.4,8.0,SW
Satara,West MH,2023,7,Jul,25.8,30.3,20.3,0.1,203.0,16.9,25.2,8.0,SW
Satara,West MH,2023,8,Aug,26.3,30.8,20.8,0.1,177.7,14.8,23.8,8.0,SW
Satara,West MH,2023,9,Sep,26.8,31.3,21.3,0.1,101.5,8.5,19.6,7.4,SW-SE
Satara,West MH,2023,10,Oct,24.3,28.8,18.8,0.1,22.2,1.8,15.4,3.7,SE
Satara,West MH,2023,11,Nov,21.3,25.8,15.8,0.1,5.1,0.4,14.0,1.8,NE
Satara,West MH,2023,12,Dec,19.8,24.3,12.3,0.1,3.2,0.3,14.7,1.3,NE
Sangli,West MH,2018,1,Jan,22.0,26.5,14.5,0.0,2.7,0.2,18.7,0.9,NE
Sangli,West MH,2018,2,Feb,24.0,28.5,16.5,0.0,4.3,0.4,19.5,1.1,NE
Sangli,West MH,2018,3,Mar,29.0,33.5,23.5,1.4,6.5,0.5,20.4,1.2,NE-W
Sangli,West MH,2018,4,Apr,33.0,39.0,27.5,5.4,9.7,0.8,22.1,1.4,W
Sangli,West MH,2018,5,May,35.0,41.0,29.5,9.5,11.9,1.0,23.8,1.7,SW
Sangli,West MH,2018,6,Jun,31.0,35.5,25.5,0.7,97.2,8.1,27.2,6.8,SW
Sangli,West MH,2018,7,Jul,28.5,33.0,23.0,0.0,172.8,14.4,30.6,8.0,SW
Sangli,West MH,2018,8,Aug,29.0,33.5,23.5,0.0,151.2,12.6,28.9,8.0,SW
Sangli,West MH,2018,9,Sep,29.5,34.0,24.0,0.0,86.4,7.2,23.8,6.1,SW-SE
Sangli,West MH,2018,10,Oct,27.0,31.5,21.5,0.0,18.9,1.6,18.7,3.0,SE
Sangli,West MH,2018,11,Nov,24.0,28.5,18.5,0.0,4.3,0.4,17.0,1.5,NE
Sangli,West MH,2018,12,Dec,22.5,27.0,15.0,0.0,2.7,0.2,17.9,1.1,NE
Sangli,West MH,2019,1,Jan,22.1,26.6,14.6,0.0,2.7,0.2,18.7,0.9,NE
Sangli,West MH,2019,2,Feb,24.1,28.6,16.6,0.0,4.3,0.4,19.5,1.1,NE
Sangli,West MH,2019,3,Mar,29.1,33.6,23.6,1.4,6.4,0.5,20.4,1.2,NE-W
Sangli,West MH,2019,4,Apr,33.1,39.1,27.6,5.5,9.6,0.8,22.1,1.4,W
Sangli,West MH,2019,5,May,35.1,41.1,29.6,9.6,11.7,1.0,23.8,1.7,SW
Sangli,West MH,2019,6,Jun,31.1,35.6,25.6,0.7,96.0,8.0,27.2,6.8,SW
Sangli,West MH,2019,7,Jul,28.6,33.1,23.1,0.0,170.7,14.2,30.6,8.0,SW
Sangli,West MH,2019,8,Aug,29.1,33.6,23.6,0.0,149.4,12.5,28.9,8.0,SW
Sangli,West MH,2019,9,Sep,29.6,34.1,24.1,0.0,85.4,7.1,23.8,6.1,SW-SE
Sangli,West MH,2019,10,Oct,27.1,31.6,21.6,0.0,18.7,1.6,18.7,3.0,SE
Sangli,West MH,2019,11,Nov,24.1,28.6,18.6,0.0,4.3,0.4,17.0,1.5,NE
Sangli,West MH,2019,12,Dec,22.6,27.1,15.1,0.0,2.7,0.2,17.9,1.1,NE
Sangli,West MH,2020,1,Jan,22.1,26.6,14.6,0.1,2.6,0.2,18.7,0.9,NE
Sangli,West MH,2020,2,Feb,24.1,28.6,16.6,0.1,4.2,0.4,19.5,1.1,NE
Sangli,West MH,2020,3,Mar,29.1,33.6,23.6,1.4,6.3,0.5,20.4,1.2,NE-W
Sangli,West MH,2020,4,Apr,33.1,39.1,27.6,5.5,9.5,0.8,22.1,1.4,W
Sangli,West MH,2020,5,May,35.1,41.1,29.6,9.6,11.6,1.0,23.8,1.7,SW
Sangli,West MH,2020,6,Jun,31.1,35.6,25.6,0.7,94.9,7.9,27.2,6.8,SW
Sangli,West MH,2020,7,Jul,28.6,33.1,23.1,0.1,168.7,14.1,30.6,8.0,SW
Sangli,West MH,2020,8,Aug,29.1,33.6,23.6,0.1,147.6,12.3,28.9,8.0,SW
Sangli,West MH,2020,9,Sep,29.6,34.1,24.1,0.1,84.3,7.0,23.8,6.1,SW-SE
Sangli,West MH,2020,10,Oct,27.1,31.6,21.6,0.1,18.4,1.5,18.7,3.0,SE
Sangli,West MH,2020,11,Nov,24.1,28.6,18.6,0.1,4.2,0.4,17.0,1.5,NE
Sangli,West MH,2020,12,Dec,22.6,27.1,15.1,0.1,2.6,0.2,17.9,1.1,NE
Sangli,West MH,2021,1,Jan,22.2,26.7,14.7,0.1,2.6,0.2,18.7,0.9,NE
Sangli,West MH,2021,2,Feb,24.2,28.7,16.7,0.1,4.2,0.4,19.5,1.1,NE
Sangli,West MH,2021,3,Mar,29.2,33.7,23.7,1.5,6.2,0.5,20.4,1.2,NE-W
Sangli,West MH,2021,4,Apr,33.2,39.2,27.7,5.5,9.4,0.8,22.1,1.4,W
Sangli,West MH,2021,5,May,35.2,41.2,29.7,9.6,11.5,1.0,23.8,1.7,SW
Sangli,West MH,2021,6,Jun,31.2,35.7,25.7,0.8,93.7,7.8,27.2,6.8,SW
Sangli,West MH,2021,7,Jul,28.7,33.2,23.2,0.1,166.6,13.9,30.6,8.0,SW
Sangli,West MH,2021,8,Aug,29.2,33.7,23.7,0.1,145.8,12.2,28.9,8.0,SW
Sangli,West MH,2021,9,Sep,29.7,34.2,24.2,0.1,83.3,6.9,23.8,6.1,SW-SE
Sangli,West MH,2021,10,Oct,27.2,31.7,21.7,0.1,18.2,1.5,18.7,3.0,SE
Sangli,West MH,2021,11,Nov,24.2,28.7,18.7,0.1,4.2,0.4,17.0,1.5,NE
Sangli,West MH,2021,12,Dec,22.7,27.2,15.2,0.1,2.6,0.2,17.9,1.1,NE
Sangli,West MH,2022,1,Jan,22.2,26.7,14.7,0.1,2.6,0.2,18.7,0.9,NE
Sangli,West MH,2022,2,Feb,24.2,28.7,16.7,0.1,4.1,0.3,19.5,1.1,NE
Sangli,West MH,2022,3,Mar,29.2,33.7,23.7,1.5,6.2,0.5,20.4,1.2,NE-W
Sangli,West MH,2022,4,Apr,33.2,39.2,27.7,5.6,9.3,0.8,22.1,1.4,W
Sangli,West MH,2022,5,May,35.2,41.2,29.7,9.6,11.3,0.9,23.8,1.7,SW
Sangli,West MH,2022,6,Jun,31.2,35.7,25.7,0.8,92.5,7.7,27.2,6.8,SW
Sangli,West MH,2022,7,Jul,28.7,33.2,23.2,0.1,164.5,13.7,30.6,8.0,SW
Sangli,West MH,2022,8,Aug,29.2,33.7,23.7,0.1,143.9,12.0,28.9,8.0,SW
Sangli,West MH,2022,9,Sep,29.7,34.2,24.2,0.1,82.3,6.9,23.8,6.1,SW-SE
Sangli,West MH,2022,10,Oct,27.2,31.7,21.7,0.1,18.0,1.5,18.7,3.0,SE
Sangli,West MH,2022,11,Nov,24.2,28.7,18.7,0.1,4.1,0.3,17.0,1.5,NE
Sangli,West MH,2022,12,Dec,22.7,27.2,15.2,0.1,2.6,0.2,17.9,1.1,NE
Sangli,West MH,2023,1,Jan,22.3,26.8,14.8,0.1,2.5,0.2,18.7,0.9,NE
Sangli,West MH,2023,2,Feb,24.3,28.8,16.8,0.1,4.1,0.3,19.5,1.1,NE
Sangli,West MH,2023,3,Mar,29.3,33.8,23.8,1.5,6.1,0.5,20.4,1.2,NE-W
Sangli,West MH,2023,4,Apr,33.3,39.3,27.8,5.6,9.1,0.8,22.1,1.4,W
Sangli,West MH,2023,5,May,35.3,41.3,29.8,9.7,11.2,0.9,23.8,1.7,SW
Sangli,West MH,2023,6,Jun,31.3,35.8,25.8,0.8,91.4,7.6,27.2,6.8,SW
Sangli,West MH,2023,7,Jul,28.8,33.3,23.3,0.1,162.4,13.5,30.6,8.0,SW
Sangli,West MH,2023,8,Aug,29.3,33.8,23.8,0.1,142.1,11.8,28.9,8.0,SW
Sangli,West MH,2023,9,Sep,29.8,34.3,24.3,0.1,81.2,6.8,23.8,6.1,SW-SE
Sangli,West MH,2023,10,Oct,27.3,31.8,21.8,0.1,17.8,1.5,18.7,3.0,SE
Sangli,West MH,2023,11,Nov,24.3,28.8,18.8,0.1,4.1,0.3,17.0,1.5,NE
Sangli,West MH,2023,12,Dec,22.8,27.3,15.3,0.1,2.5,0.2,17.9,1.1,NE
Solapur,West MH,2018,1,Jan,24.3,28.8,16.8,0.0,2.0,0.2,24.2,0.7,NE
Solapur,West MH,2018,2,Feb,26.3,30.8,18.8,0.0,3.2,0.3,25.3,0.8,NE
Solapur,West MH,2018,3,Mar,31.3,35.8,25.8,1.7,4.9,0.4,26.4,0.9,NE-W
Solapur,West MH,2018,4,Apr,35.3,41.3,29.8,6.8,7.3,0.6,28.6,1.1,W
Solapur,West MH,2018,5,May,37.3,43.3,31.8,11.9,8.9,0.7,30.8,1.3,SW
Solapur,West MH,2018,6,Jun,33.3,37.8,27.8,0.8,72.9,6.1,35.2,5.0,SW
Solapur,West MH,2018,7,Jul,30.8,35.3,25.3,0.0,129.6,10.8,39.6,6.2,SW
Solapur,West MH,2018,8,Aug,31.3,35.8,25.8,0.0,113.4,9.5,37.4,5.9,SW
Solapur,West MH,2018,9,Sep,31.8,36.3,26.3,0.0,64.8,5.4,30.8,4.5,SW-SE
Solapur,West MH,2018,10,Oct,29.3,33.8,23.8,0.0,14.2,1.2,24.2,2.2,SE
Solapur,West MH,2018,11,Nov,26.3,30.8,20.8,0.0,3.2,0.3,22.0,1.1,NE
Solapur,West MH,2018,12,Dec,24.8,29.3,17.3,0.0,2.0,0.2,23.1,0.8,NE
Solapur,West MH,2019,1,Jan,24.4,28.9,16.9,0.0,2.0,0.2,24.2,0.7,NE
Solapur,West MH,2019,2,Feb,26.4,30.9,18.9,0.0,3.2,0.3,25.3,0.8,NE
Solapur,West MH,2019,3,Mar,31.4,35.9,25.9,1.7,4.8,0.4,26.4,0.9,NE-W
Solapur,West MH,2019,4,Apr,35.4,41.4,29.9,6.8,7.2,0.6,28.6,1.1,W
Solapur,West MH,2019,5,May,37.4,43.4,31.9,11.9,8.8,0.7,30.8,1.3,SW
Solapur,West MH,2019,6,Jun,33.4,37.9,27.9,0.9,72.0,6.0,35.2,5.0,SW
Solapur,West MH,2019,7,Jul,30.9,35.4,25.4,0.0,128.0,10.7,39.6,6.2,SW
Solapur,West MH,2019,8,Aug,31.4,35.9,25.9,0.0,112.0,9.3,37.4,5.9,SW
Solapur,West MH,2019,9,Sep,31.9,36.4,26.4,0.0,64.0,5.3,30.8,4.5,SW-SE
Solapur,West MH,2019,10,Oct,29.4,33.9,23.9,0.0,14.0,1.2,24.2,2.2,SE
Solapur,West MH,2019,11,Nov,26.4,30.9,20.9,0.0,3.2,0.3,22.0,1.1,NE
Solapur,West MH,2019,12,Dec,24.9,29.4,17.4,0.0,2.0,0.2,23.1,0.8,NE
Solapur,West MH,2020,1,Jan,24.4,28.9,16.9,0.1,2.0,0.2,24.2,0.7,NE
Solapur,West MH,2020,2,Feb,26.4,30.9,18.9,0.1,3.2,0.3,25.3,0.8,NE
Solapur,West MH,2020,3,Mar,31.4,35.9,25.9,1.8,4.7,0.4,26.4,0.9,NE-W
Solapur,West MH,2020,4,Apr,35.4,41.4,29.9,6.9,7.1,0.6,28.6,1.1,W
Solapur,West MH,2020,5,May,37.4,43.4,31.9,12.0,8.7,0.7,30.8,1.3,SW
Solapur,West MH,2020,6,Jun,33.4,37.9,27.9,0.9,71.2,5.9,35.2,5.0,SW
Solapur,West MH,2020,7,Jul,30.9,35.4,25.4,0.1,126.5,10.5,39.6,6.2,SW
Solapur,West MH,2020,8,Aug,31.4,35.9,25.9,0.1,110.7,9.2,37.4,5.9,SW
Solapur,West MH,2020,9,Sep,31.9,36.4,26.4,0.1,63.2,5.3,30.8,4.5,SW-SE
Solapur,West MH,2020,10,Oct,29.4,33.9,23.9,0.1,13.8,1.2,24.2,2.2,SE
Solapur,West MH,2020,11,Nov,26.4,30.9,20.9,0.1,3.2,0.3,22.0,1.1,NE
Solapur,West MH,2020,12,Dec,24.9,29.4,17.4,0.1,2.0,0.2,23.1,0.8,NE
Solapur,West MH,2021,1,Jan,24.5,29.0,17.0,0.1,2.0,0.2,24.2,0.7,NE
Solapur,West MH,2021,2,Feb,26.5,31.0,19.0,0.1,3.1,0.3,25.3,0.8,NE
Solapur,West MH,2021,3,Mar,31.5,36.0,26.0,1.8,4.7,0.4,26.4,0.9,NE-W
Solapur,West MH,2021,4,Apr,35.5,41.5,30.0,6.9,7.0,0.6,28.6,1.1,W
Solapur,West MH,2021,5,May,37.5,43.5,32.0,12.0,8.6,0.7,30.8,1.3,SW
Solapur,West MH,2021,6,Jun,33.5,38.0,28.0,0.9,70.3,5.9,35.2,5.0,SW
Solapur,West MH,2021,7,Jul,31.0,35.5,25.5,0.1,124.9,10.4,39.6,6.2,SW
Solapur,West MH,2021,8,Aug,31.5,36.0,26.0,0.1,109.3,9.1,37.4,5.9,SW
Solapur,West MH,2021,9,Sep,32.0,36.5,26.5,0.1,62.5,5.2,30.8,4.5,SW-SE
Solapur,West MH,2021,10,Oct,29.5,34.0,24.0,0.1,13.7,1.1,24.2,2.2,SE
Solapur,West MH,2021,11,Nov,26.5,31.0,21.0,0.1,3.1,0.3,22.0,1.1,NE
Solapur,West MH,2021,12,Dec,25.0,29.5,17.5,0.1,2.0,0.2,23.1,0.8,NE
Solapur,West MH,2022,1,Jan,24.5,29.0,17.0,0.1,1.9,0.2,24.2,0.7,NE
Solapur,West MH,2022,2,Feb,26.5,31.0,19.0,0.1,3.1,0.3,25.3,0.8,NE
Solapur,West MH,2022,3,Mar,31.5,36.0,26.0,1.8,4.6,0.4,26.4,0.9,NE-W
Solapur,West MH,2022,4,Apr,35.5,41.5,30.0,6.9,6.9,0.6,28.6,1.1,W
Solapur,West MH,2022,5,May,37.5,43.5,32.0,12.0,8.5,0.7,30.8,1.3,SW
Solapur,West MH,2022,6,Jun,33.5,38.0,28.0,1.0,69.4,5.8,35.2,5.0,SW
